# Gaussian accelerated Molecular Dynamics log file
# All energy terms are stored in unit of kcal/mol
# ntwx,total_nstep,Unboosted-Potential-Energy,Unboosted-Dihedral-Energy,Total-Force-Weight,Dihedral-Force-Weight,Boost-Energy-Potential,Boost-Energy-Dihedral
	100	100	-6889.260662288294	10.678814656419917	0.0	1.0	0.0	0.0
	100	200	-6797.919391972807	10.461341354632696	0.0	1.0	0.0	0.0
	100	300	-6702.548634324623	9.53817732247522	0.0	1.0	0.0	0.0
	100	400	-6673.9762454622905	10.698991341527059	0.0	1.0	0.0	0.0
	100	500	-6596.299381217549	9.905222497068445	0.0	1.0	0.0	0.0
	100	600	-6589.517593454642	10.01508559597154	0.0	1.0	0.0	0.0
	100	700	-6556.124010758658	9.000402563616605	0.0	1.0	0.0	0.0
	100	800	-6519.451568120035	9.866665243874543	0.0	1.0	0.0	0.0
	100	900	-6440.124070510092	11.492888740554138	0.0	1.0	0.0	0.0
	100	1000	-6401.550785376248	8.898403175018485	0.0	1.0	0.0	0.0
	100	1100	-6326.00630043361	8.452338880608231	0.0	1.0	0.0	0.0
	100	1200	-6321.487598234758	8.689935075165437	0.0	1.0	0.0	0.0
	100	1300	-6298.386200051201	8.77795939691664	0.0	1.0	0.0	0.0
	100	1400	-6271.034981121947	10.623399431801207	0.0	1.0	0.0	0.0
	100	1500	-6237.223138387721	11.716257317800139	0.0	1.0	0.0	0.0
	100	1600	-6218.2483236171665	11.437768006188007	0.0	1.0	0.0	0.0
	100	1700	-6205.778946227109	10.199304292580365	0.0	1.0	0.0	0.0
	100	1800	-6215.974034659232	12.057481258822673	0.0	1.0	0.0	0.0
	100	1900	-6190.986731838963	10.343637338787829	0.0	1.0	0.0	0.0
	100	2000	-6164.143400099002	10.811845841416893	0.0	1.0	0.0	0.0
	100	2100	-6191.371381695561	10.354853496952677	0.0	1.0	0.0	0.0
	100	2200	-6189.39211544317	10.688342282238699	0.0	1.0	0.0	0.0
	100	2300	-6201.588876915445	10.00482767079574	0.0	1.0	0.0	0.0
	100	2400	-6206.227081982367	9.493492301517872	0.0	1.0	0.0	0.0
	100	2500	-6146.404693120035	9.398102076514045	0.0	1.0	0.0	0.0
	100	2600	-6128.109550911621	11.440501386303291	0.0	1.0	0.0	0.0
	100	2700	-6156.080690968983	9.38863371343959	0.0	1.0	0.0	0.0
	100	2800	-6182.535638387721	11.024309161972132	0.0	1.0	0.0	0.0
	100	2900	-6186.311182125771	9.516736973312115	0.0	1.0	0.0	0.0
	100	3000	-6144.2125623838965	12.318910193944753	0.0	1.0	0.0	0.0
	100	3100	-6133.9838637701305	10.502519844594921	0.0	1.0	0.0	0.0
	100	3200	-6141.643250720417	11.92467618398867	0.0	1.0	0.0	0.0
	100	3300	-6123.83732337816	10.806275143450122	0.0	1.0	0.0	0.0
	100	3400	-6091.728396513916	8.993588259753487	0.0	1.0	0.0	0.0
	100	3500	-6073.078480165924	10.079137681775066	0.0	1.0	0.0	0.0
	100	3600	-6100.769535376248	8.782474306299855	0.0	1.0	0.0	0.0
	100	3700	-6084.51341085426	8.394161100369338	0.0	1.0	0.0	0.0
	100	3800	-6077.903408464203	10.113036883264837	0.0	1.0	0.0	0.0
	100	3900	-6127.392533703209	9.862699198677252	0.0	1.0	0.0	0.0
	100	4000	-6106.113554257702	9.771826618260224	0.0	1.0	0.0	0.0
	100	4100	-6075.3863793055025	8.878147169007397	0.0	1.0	0.0	0.0
	100	4200	-6100.758331982367	9.12677991002741	0.0	1.0	0.0	0.0
	100	4300	-6079.9461606152545	10.715532029336087	0.0	1.0	0.0	0.0
	100	4400	-6126.473855404929	10.679956148049115	0.0	1.0	0.0	0.0
	100	4500	-6107.8948938848525	9.48884519062808	0.0	1.0	0.0	0.0
	100	4600	-6080.93579374145	10.396829754627001	0.0	1.0	0.0	0.0
	100	4700	-6106.711068598046	11.826874421157981	0.0	1.0	0.0	0.0
	100	4800	-6055.687078397281	9.122688957199767	0.0	1.0	0.0	0.0
	100	4900	-6035.692754783514	10.541156418692768	0.0	1.0	0.0	0.0
	100	5000	-6053.173783703209	9.602056178718406	0.0	1.0	0.0	0.0
	100	5100	-6018.517951963247	9.17867766283666	0.0	1.0	0.0	0.0
	100	5200	-5998.209933320799	9.650345286265386	0.0	1.0	0.0	0.0
	100	5300	-6003.288805213725	10.618747762238774	0.0	1.0	0.0	0.0
	100	5400	-6047.37789460187	9.904655398191958	0.0	1.0	0.0	0.0
	100	5500	-6023.298066686	8.74139610713572	0.0	1.0	0.0	0.0
	100	5600	-6050.757585089442	10.317331974182713	0.0	1.0	0.0	0.0
	100	5700	-6005.212054496707	14.02534444746962	0.0	1.0	0.0	0.0
	100	5800	-6023.88811209709	9.117833970837566	0.0	1.0	0.0	0.0
	100	5900	-6053.181252632463	10.657145461890254	0.0	1.0	0.0	0.0
	100	6000	-6008.255643167836	12.535427086211982	0.0	1.0	0.0	0.0
	100	6100	-6042.6500623838965	8.97252536868502	0.0	1.0	0.0	0.0
	100	6200	-6051.762156074145	10.357176596530309	0.0	1.0	0.0	0.0
	100	6300	-6085.058642689824	10.10198939598769	0.0	1.0	0.0	0.0
	100	6400	-6065.95312165732	9.621457889476652	0.0	1.0	0.0	0.0
	100	6500	-6084.349094410665	10.4993798308801	0.0	1.0	0.0	0.0
	100	6600	-6105.549650099002	9.664492670938115	0.0	1.0	0.0	0.0
	100	6700	-6102.177428540685	9.036369579016137	0.0	1.0	0.0	0.0
	100	6800	-6075.4685375273	10.951274667597637	0.0	1.0	0.0	0.0
	100	6900	-6040.767892211813	9.963470480866004	0.0	1.0	0.0	0.0
	100	7000	-6021.512992594222	10.126270709940398	0.0	1.0	0.0	0.0
	100	7100	-5982.293645079882	9.181063672096734	0.0	1.0	0.0	0.0
	100	7200	-5967.232549238582	13.34471912274625	0.0	1.0	0.0	0.0
	100	7300	-6020.153647469939	9.78841653973377	0.0	1.0	0.0	0.0
	100	7400	-6005.365167546421	8.516404642429679	0.0	1.0	0.0	0.0
	100	7500	-6000.865137670704	12.797189716171351	0.0	1.0	0.0	0.0
	100	7600	-6022.685614487147	9.711116951236761	0.0	1.0	0.0	0.0
	100	7700	-6053.887066446994	9.506954061825462	0.0	1.0	0.0	0.0
	100	7800	-6045.615227297854	10.097946765090038	0.0	1.0	0.0	0.0
	100	7900	-6067.114540156364	9.57415527868909	0.0	1.0	0.0	0.0
	100	8000	-6043.733057125771	11.37444166106886	0.0	1.0	0.0	0.0
	100	8100	-6060.934001198429	11.618716311044492	0.0	1.0	0.0	0.0
	100	8200	-5995.453898425962	12.7362274986836	0.0	1.0	0.0	0.0
	100	8300	-6036.01391874145	11.475201090708746	0.0	1.0	0.0	0.0
	100	8400	-6009.906276533036	10.498734322834197	0.0	1.0	0.0	0.0
	100	8500	-6013.465221322711	8.932091765832263	0.0	1.0	0.0	0.0
	100	8600	-6046.705690968983	8.685886062126086	0.0	1.0	0.0	0.0
	100	8700	-6035.786116399193	11.218269742013847	0.0	1.0	0.0	0.0
	100	8800	-6007.844852058849	13.339720994063134	0.0	1.0	0.0	0.0
	100	8900	-6045.820622852348	9.993539485603172	0.0	1.0	0.0	0.0
